x,y,J,P_finish,P_onsite,P_H,P_N,P_normal,P_finish_N,P_finish_normal,probability_residual,mec_gap,angle_calls,root_count,depth_capped,distance_K1,x_global,y_global,level,scan
-1200.0,1500.0,747.615393469891,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.88737914186277e-15,1.13686837721616e-13,12.0,0.0,0.0,1923.99620224296,-1200.0,1500.0,2,6
-1200.0,1600.0,747.615393469891,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.88737914186277e-15,1.13686837721616e-13,12.0,0.0,0.0,2002.93383161773,-1200.0,1600.0,2,6
-1100.0,0.0,732.839205294118,5.15267563177877e-08,0.0,0.0,0.973161804369376,0.0269374233235078,0.0,5.15267563177877e-08,9.9227692884174e-05,1.13686837721616e-13,228.0,2.0,0.0,1104.99924192133,-1100.0,0.0,2,6
-1100.0,100.0,732.58425338117,1.74010365133468e-05,0.0,0.0,0.973993682243412,0.0262010446343229,0.0,1.74010365133468e-05,0.000194726877734475,1.13686837721616e-13,132.0,2.0,0.0,1109.5070401941,-1100.0,100.0,2,6
-1100.0,200.0,733.006040147824,4.58145087761827e-05,0.0,0.0,0.97629129283458,0.0240704078253031,0.0,4.58145087761827e-05,0.000361700659883057,1.13686837721616e-13,132.0,2.0,0.0,1122.93740690826,-1100.0,200.0,2,6
-1100.0,300.0,734.101756857551,7.07473320995776e-05,0.0,0.0,0.979178052892371,0.0207743953258191,0.0,7.07473320995776e-05,-4.7551781809485e-05,1.13686837721616e-13,132.0,2.0,0.0,1144.97640474702,-1100.0,300.0,2,6
-1100.0,400.0,736.333426906304,8.91118519812104e-05,0.0,0.0,0.9831542181166,0.0166724189757353,0.0,8.91118519812104e-05,-0.000173362907664565,1.13686837721616e-13,132.0,2.0,0.0,1175.13978531108,-1100.0,400.0,2,6
-1100.0,500.0,739.466352094423,9.94548595846615e-05,0.0,0.0,0.988035108972952,0.0122212762033336,0.0,9.94548595846615e-05,0.000256385176285789,1.13686837721616e-13,132.0,2.0,0.0,1212.82152958073,-1100.0,500.0,2,6
-1100.0,600.0,742.042389004785,0.000100902514783527,0.0,0.0,0.991957902426944,0.00792801713382753,0.0,0.000100902514783527,-0.00011408043922867,1.13686837721616e-13,132.0,2.0,0.0,1257.34585942297,-1100.0,600.0,2,6
-1100.0,700.0,744.581589461404,9.25655700766136e-05,0.0,0.0,0.995667453394034,0.00428665558247722,0.0,9.25655700766136e-05,-4.58910234888421e-05,1.13686837721616e-13,132.0,2.0,0.0,1308.0142039755,-1100.0,700.0,2,6
-1100.0,800.0,746.407448181034,7.36052591812278e-05,0.0,0.0,0.998291147808167,0.00169368202276779,0.0,7.36052591812278e-05,-1.51701690653816e-05,1.13686837721616e-13,132.0,2.0,0.0,1364.14211334275,-1100.0,800.0,2,6
-1100.0,900.0,747.366366747117,4.28353193385087e-05,0.0,0.0,0.999652771820131,0.000331923188022793,0.0,4.28353193385087e-05,-1.5304991845877e-05,1.13686837721616e-13,132.0,2.0,0.0,1425.08464765739,-1100.0,900.0,2,6
-1100.0,1000.0,747.61440617438,1.49301284282595e-06,0.0,0.0,0.999998666785276,1.49301284282595e-06,0.0,1.49301284282595e-06,1.59798118959387e-07,1.13686837721616e-13,108.0,0.0,0.0,1490.25125417909,-1100.0,1000.0,2,6
-1100.0,1100.0,747.615393469891,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.88737914186277e-15,1.13686837721616e-13,12.0,0.0,0.0,1559.11235906073,-1100.0,1100.0,2,6
-1100.0,1200.0,747.615393469891,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.88737914186277e-15,1.13686837721616e-13,12.0,0.0,0.0,1631.20013970373,-1100.0,1200.0,2,6
-1100.0,1300.0,747.615393469891,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.88737914186277e-15,1.13686837721616e-13,12.0,0.0,0.0,1706.10563663656,-1100.0,1300.0,2,6
-1100.0,1400.0,747.615393469891,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.88737914186277e-15,1.13686837721616e-13,12.0,0.0,0.0,1783.47385485647,-1100.0,1400.0,2,6
-1100.0,1500.0,747.615393469891,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.88737914186277e-15,1.13686837721616e-13,12.0,0.0,0.0,1862.99799746274,-1100.0,1500.0,2,6
-1100.0,1600.0,747.615393469891,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.88737914186277e-15,1.13686837721616e-13,12.0,0.0,0.0,1944.41355841388,-1100.0,1600.0,2,6
-1000.0,0.0,720.972502080231,4.25853677594923e-08,0.0,0.0,0.947073630551874,0.052620630863493,0.0,4.25853677594923e-08,-0.000305738584633453,1.4210854715202e-13,228.0,2.0,0.0,1004.99924226417,-1000.0,0.0,2,6
-1000.0,100.0,719.101955751851,2.7394130384262e-05,0.0,0.0,0.948275046327379,0.0514353935455015,0.0,2.7394130384262e-05,-0.000289560127119892,1.13686837721616e-13,156.0,2.0,0.0,1009.95347642608,-1000.0,100.0,2,6
-1000.0,200.0,718.239268929801,6.97221964763522e-05,0.0,0.0,0.951858423060278,0.0479836703773113,0.0,6.97221964763522e-05,-0.000157906562410548,1.13686837721616e-13,132.0,2.0,0.0,1024.68950035544,-1000.0,200.0,2,6
-1000.0,300.0,720.345406139975,0.000105993255385652,0.0,0.0,0.957762985670219,0.0425699965481405,0.0,0.000105993255385652,0.00033298221835909,1.13686837721616e-13,132.0,2.0,0.0,1048.79507995235,-1000.0,300.0,2,6
-1000.0,400.0,723.747788609531,0.00013214546899935,0.0,0.0,0.964283014062967,0.0356773554671935,0.0,0.00013214546899935,-3.96304698390137e-05,1.13686837721616e-13,132.0,2.0,0.0,1081.64396514094,-1000.0,400.0,2,6
-1000.0,500.0,728.436078750201,0.000146667410016945,0.0,0.0,0.971898160650569,0.0279310655469173,0.0,0.000146667410016945,-0.000170773802514068,1.13686837721616e-13,132.0,2.0,0.0,1122.46880353949,-1000.0,500.0,2,6
-1000.0,600.0,733.780524418303,0.000149634404581419,0.0,0.0,0.979995449383948,0.0200488709530282,0.0,0.000149634404581419,4.43203369762113e-05,1.13686837721616e-13,132.0,2.0,0.0,1170.43528762292,-1000.0,600.0,2,6
-1000.0,700.0,738.738201470378,0.000141723138176194,0.0,0.0,0.987291096898845,0.0127760933746837,0.0,0.000141723138176194,6.7190273528972e-05,1.13686837721616e-13,132.0,2.0,0.0,1224.70458074856,-1000.0,700.0,2,6
-1000.0,800.0,742.770059793999,0.000123334654270222,0.0,0.0,0.993124746861195,0.00680189146361389,0.0,0.000123334654270222,-7.33616751908972e-05,1.13686837721616e-13,132.0,2.0,0.0,1284.478048742,-1000.0,800.0,2,6
-1000.0,900.0,745.722664780087,9.44130179071044e-05,0.0,0.0,0.997332227227268,0.00264750864441455,0.0,9.44130179071044e-05,-2.02641283176819e-05,1.13686837721616e-13,132.0,2.0,0.0,1349.02424192215,-1000.0,900.0,2,6
-1000.0,1000.0,747.251074786121,5.39662548206191e-05,0.0,0.0,0.999490996926966,0.000507360269407855,0.0,5.39662548206191e-05,-1.64280362657809e-06,1.13686837721616e-13,132.0,2.0,0.0,1417.69141666556,-1000.0,1000.0,2,6
-1000.0,1100.0,747.614331407725,1.86652355793511e-06,0.0,0.0,0.999998561670818,1.86652355793511e-06,0.0,1.86652355793511e-06,4.28194375512447e-07,1.13686837721616e-13,108.0,0.0,0.0,1489.90989676583,-1000.0,1100.0,2,6
-1000.0,1200.0,747.615393469891,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.88737914186277e-15,1.13686837721616e-13,12.0,0.0,0.0,1565.18818295894,-1000.0,1200.0,2,6
-1000.0,1300.0,747.615393469891,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.88737914186277e-15,1.13686837721616e-13,12.0,0.0,0.0,1643.10577738254,-1000.0,1300.0,2,6
-1000.0,1400.0,747.615393469891,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.88737914186277e-15,1.13686837721616e-13,12.0,0.0,0.0,1723.30471573121,-1000.0,1400.0,2,6
-1000.0,1500.0,747.615393469891,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.88737914186277e-15,1.13686837721616e-13,12.0,0.0,0.0,1805.4810137066,-1000.0,1500.0,2,6
-1000.0,1600.0,747.615393469891,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.88737914186277e-15,1.13686837721616e-13,12.0,0.0,0.0,1889.37667987317,-1000.0,1600.0,2,6
-900.0,0.0,663.414135194291,3.44950798096839e-08,0.0,0.0,0.909440535374666,0.090518179751024,0.0,3.44950798096839e-08,-4.12848743100991e-05,2.27373675443232e-13,132.0,2.0,0.0,904.999242682781,-900.0,0.0,2,6
-900.0,100.0,659.632098098375,3.69858143119195e-05,0.0,0.0,0.911170990118919,0.0888197463149108,0.0,3.69858143119195e-05,-9.26356617003687e-06,5.6843418860808e-14,180.0,2.0,0.0,910.497763231723,-900.0,100.0,2,6
-900.0,200.0,662.664445114123,9.36498490862518e-05,0.0,0.0,0.916275694406193,0.083821103570779,0.0,9.36498490862518e-05,9.67979769719296e-05,3.41060513164848e-13,156.0,2.0,0.0,926.816445928498,-900.0,200.0,2,6
-900.0,300.0,676.318243219092,0.000146617423715163,0.0,0.0,0.924479847220214,0.0758226330210061,0.0,0.000146617423715163,0.000302480241220371,1.13686837721616e-13,180.0,2.0,0.0,953.399848981054,-900.0,300.0,2,6
-900.0,400.0,698.978552418226,0.000190088214331703,0.0,0.0,0.935198401227252,0.0653647397318227,0.0,0.000190088214331703,0.000563140959074504,3.41060513164848e-13,156.0,2.0,0.0,989.42095168369,-900.0,400.0,2,6
-900.0,500.0,711.073040161792,0.000209074315332853,0.0,0.0,0.946513706184564,0.0532878889021224,0.0,0.000209074315332853,-0.000198404913313577,1.13686837721616e-13,156.0,2.0,0.0,1033.89378914095,-900.0,500.0,2,6
-900.0,600.0,719.610704821182,0.000211683401594409,0.0,0.0,0.959543220169148,0.040599265332787,0.0,0.000211683401594409,0.000142485501934519,1.13686837721616e-13,132.0,2.0,0.0,1085.78032530424,-900.0,600.0,2,6
-900.0,700.0,727.648440247073,0.00020079354249713,0.0,0.0,0.971458670448908,0.0283182814832409,0.0,0.00020079354249713,-0.000223048067850895,1.13686837721616e-13,132.0,2.0,0.0,1144.07231520186,-900.0,700.0,2,6
-900.0,800.0,735.289192741177,0.000178795547288791,0.0,0.0,0.982502918628922,0.0174470915545453,0.0,0.000178795547288791,-4.99898165331469e-05,1.13686837721616e-13,132.0,2.0,0.0,1207.84270913265,-900.0,800.0,2,6
-900.0,900.0,741.333670253239,0.000147161648804292,0.0,0.0,0.991133630122073,0.00886390579020969,0.0,0.000147161648804292,-2.4640877177573e-06,1.13686837721616e-13,132.0,2.0,0.0,1276.27056598453,-900.0,900.0,2,6
-900.0,1000.0,745.307687100829,0.000106223715440961,0.0,0.0,0.996762921239063,0.00317389977512385,0.0,0.000106223715440961,-6.31789858127618e-05,1.13686837721616e-13,132.0,2.0,0.0,1348.64713887363,-900.0,1000.0,2,6
-900.0,1100.0,747.271837113182,5.46246336869805e-05,0.0,0.0,0.999521075587121,0.000482012938871533,0.0,5.46246336869805e-05,3.08852599295584e-06,1.13686837721616e-13,132.0,2.0,0.0,1424.37061637258,-900.0,1100.0,2,6
-900.0,1200.0,747.615393469891,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.88737914186277e-15,1.13686837721616e-13,12.0,0.0,0.0,1502.93519500315,-900.0,1200.0,2,6
-900.0,1300.0,747.615393469891,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.88737914186277e-15,1.13686837721616e-13,12.0,0.0,0.0,1583.9181632814,-900.0,1300.0,2,6
-900.0,1400.0,747.615393469891,0.0,0.0,0.0,0.999999999999998,0.0,0.0,0.0,-1.88737914186277e-15,1.13686837721616e-13,12.0,0.0,0.0,1666.96709492608,-900.0,1400.0,2,6
