x,y,J,P_finish,P_onsite,P_H,P_N,P_normal,P_finish_N,P_finish_normal,probability_residual,mec_gap,angle_calls,root_count,depth_capped,distance_K1,x_global,y_global,w,a_m,beta_deg
813.824371479152,521.018510869701,25.6746025594921,0.373364048581301,0.0,0.0,0.0,0.999999999999999,0.0,0.373364048581301,-1.11022302462516e-15,1.06581410364015e-13,4242.0,4.0,1.0,506.735963527265,813.824371479152,521.018510869701,0.5,0.0,0.0
458.353466053093,275.448404116768,12.2879753124748,1.00000000000003,0.0,0.0,0.0,1.00000000000003,0.0,1.00000000000003,3.08642000845794e-14,5.50670620214078e-14,3360.0,1.0,1.0,267.407081009161,1459.22154345624,467.72204842355,0.5,1200.0,30.0
798.134096475784,504.28190375329,24.1214118222845,0.40376822396254,0.0,0.0,0.0,1.0,0.0,0.40376822396254,3.5527136788005e-15,1.20792265079217e-13,4326.0,4.0,1.0,490.275738533655,695.71809624671,798.134096475784,0.5,1200.0,90.0
813.825742819345,-521.018556706647,25.6745874172399,0.373363291502594,0.0,0.0,0.0,1.00000000000001,0.0,0.373363291502594,8.65973959207622e-15,1.06581410364015e-13,4242.0,4.0,1.0,506.735985424043,755.715510818029,858.128177360732,0.5,1200.0,150.0
70.0975426475311,41.9637373559216,1.87819025243104,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.66133814775094e-16,5.77315972805081e-15,2142.0,2.0,1.0,40.7339752709268,1770.09754264753,41.9637373559216,0.5,1700.0,0.0
